"";"is_canceled";"lead_time";"children_babies";"booking_changes";"adr";"total_of_special_requests"
"2110";"0";11;0;0;48,74;0
"2113";"0";174;0;0;68,43;1
"2114";"1";21;0;0;47;1
"2115";"0";13;0;0;40;0
"2117";"0";3;0;0;67;1
"2121";"0";3;0;0;73,67;0
"2122";"0";44;0;0;50;0
"2124";"0";10;0;0;73,66;2
"2127";"0";71;0;0;48;1
"2129";"0";33;0;2;50;0
"2136";"0";71;1;0;71;2
"2141";"0";132;0;0;44,5;0
"2145";"0";128;0;2;62,47;0
"2146";"0";1;0;0;58;0
"2149";"1";134;0;0;56;0
"2150";"0";77;1;0;56;2
"2154";"1";78;0;0;50;0
"2157";"1";78;0;0;92;0
"2158";"0";63;0;0;43,12;2
"2159";"0";8;0;0;104,67;1
"2160";"0";4;1;1;113,33;1
"2163";"0";21;0;0;67;1
"2164";"0";13;0;1;72,8;1
"2166";"0";9;0;0;63,33;1
"2168";"0";14;0;0;78,8;0
"2169";"0";8;0;0;55,73;0
"2170";"0";25;0;0;44,5;0
"2173";"0";22;0;0;77;2
"2178";"1";2;0;0;56;0
"2183";"0";4;0;0;107,5;1
"2186";"1";21;0;0;49,2;1
"2187";"0";11;0;1;82,35;0
"2188";"0";4;2;0;111,5;0
"2190";"0";19;2;0;117;3
"2197";"1";143;0;0;36,05;0
"2199";"1";143;0;0;98;0
"2204";"0";39;0;2;46,5;0
"2206";"0";0;0;0;66;1
"2209";"0";5;0;0;50,4;2
"2215";"1";12;0;0;50,4;2
"2216";"0";41;0;0;56;1
"2218";"0";83;0;0;56,52;2
"2219";"0";13;0;0;58,24;0
"2220";"0";5;0;0;69,85;1
"2221";"0";5;0;0;92,71;0
"2230";"0";4;0;0;48;0
"2236";"0";19;2;1;74,28;0
"2237";"0";1;0;0;47;1
"2238";"0";1;0;0;50,4;0
"2239";"0";0;0;0;56;0
"2240";"0";17;0;2;8;1
"2244";"0";56;2;0;107,43;0
"2250";"0";1;0;1;37,6;1
"2255";"0";7;0;1;43;0
"2260";"0";0;0;1;73;0
"2266";"0";88;0;0;75;2
"2269";"0";2;0;1;67;0
"2270";"1";9;0;0;81,5;1
"2272";"0";95;0;0;45,56;2
"2273";"1";50;0;0;59,4;1
"2277";"1";73;0;0;65;3
"2278";"0";17;0;0;42,5;0
"2285";"0";86;0;0;38,25;0
"2287";"0";80;0;0;81,34;0
"2292";"0";0;0;0;68,4;0
"2302";"0";47;0;0;76,8;0
"2303";"0";3;0;0;58,4;0
"2304";"0";86;0;0;79,63;0
"2306";"0";75;0;0;36,9;1
"2308";"1";125;0;0;62;0
"2312";"0";0;0;0;66;0
"2318";"0";40;0;0;113,33;1
"2319";"0";108;0;0;36;1
"2322";"1";197;0;0;42,3;2
"2330";"0";28;0;0;70;0
"2331";"1";19;0;0;60;0
"2333";"0";40;0;0;56;3
"2337";"1";145;0;0;66;0
"2340";"1";107;0;0;55;1
"2343";"0";92;0;0;66,43;1
"2345";"0";21;0;1;112,29;1
"2346";"0";21;0;0;70;2
"2348";"0";92;0;0;40,5;2
"2350";"0";36;0;0;42,5;0
"2352";"0";47;0;0;81;0
"2353";"0";21;0;0;60;2
"2358";"1";122;0;0;36;2
"2363";"0";122;0;0;55;2
"2364";"0";122;0;0;36;2
"2367";"0";21;0;0;42,5;2
"2369";"0";52;0;1;70,31;0
"2372";"1";29;0;1;56;0
"2374";"0";24;0;0;82;2
"2375";"0";29;0;2;56;0
"2378";"0";0;0;0;73;1
"2379";"0";1;0;0;72;1
"2380";"0";30;0;2;56;0
"2381";"0";29;0;0;56;2
"2392";"0";73;0;0;38,92;1
"2396";"0";27;0;0;56;0
"2398";"1";52;0;0;106;2
"2400";"0";72;0;0;52,51;0
"2401";"0";23;0;2;49,8;0
"2402";"0";13;0;0;73;0
"2404";"0";163;0;0;47;1
"2405";"0";30;0;4;56;0
"2416";"0";9;0;0;66;1
"2417";"1";9;0;0;54;0
"2421";"0";98;0;0;52;0
"2430";"1";16;2;0;106;0
"2432";"0";62;1;0;44,8;0
"2434";"0";62;0;1;47;2
"2438";"1";51;0;1;48,6;1
"2440";"0";60;0;1;66;2
"2442";"0";24;0;2;52,2;0
"2444";"1";114;0;0;36;0
"2447";"0";0;0;1;66;0
"2448";"0";0;0;0;48;1
"2450";"0";3;0;0;49,2;1
"2453";"0";0;0;0;58;2
"2457";"0";3;0;1;70,2;3
"2458";"0";61;1;0;49,01;1
"2459";"0";0;0;0;48;0
"2462";"0";0;0;0;48;0
"2471";"0";2;0;0;35,1;1
"2473";"0";3;0;0;48;1
"2478";"0";153;0;0;36;0
"2480";"1";63;0;0;56,02;0
"2481";"0";153;0;0;36;0
"2482";"0";1;0;0;76;1
"2483";"0";2;0;1;48;2
"2484";"0";16;0;0;56;0
"2485";"0";1;0;0;48;0
"2487";"0";25;0;0;56;0
"2488";"0";3;0;0;42;1
"2491";"0";6;0;0;54;0
"2493";"0";3;0;0;36;1
"2495";"0";4;0;0;48;1
"2498";"0";154;0;0;36;0
"2501";"0";11;0;0;45,66;1
"2504";"0";4;0;0;49,74;0
"2507";"0";5;0;0;36;0
"2509";"0";155;0;0;36;0
"2511";"1";155;0;0;56;0
"2515";"0";3;0;0;36;0
"2517";"0";0;1;1;49;0
"2518";"1";155;0;0;36;0
"2519";"0";1;1;0;58;1
"2521";"0";155;0;0;42;0
"2523";"1";155;0;0;36;0
"2524";"0";155;0;0;36;0
"2525";"0";3;0;0;36;0
"2526";"0";4;0;0;37;0
"2528";"0";54;0;0;38,81;1
"2529";"0";3;0;0;36;0
"2531";"0";0;0;0;36;0
"2534";"0";0;0;0;49;0
"2535";"0";155;0;0;36;1
"2536";"0";155;0;0;36;0
"2538";"1";1;0;0;36;0
"2539";"0";2;0;1;88;1
"2544";"0";155;0;1;36;0
"2545";"0";0;0;0;48;0
"2546";"0";155;0;0;36;1
"2548";"1";75;0;1;71;2
"2552";"1";81;0;0;37,29;1
"2554";"1";58;0;0;34,97;0
"2558";"0";4;0;0;39;0
"2565";"0";39;0;0;24,8;1
"2566";"0";24;0;0;46;1
"2567";"0";1;0;1;48;2
"2569";"0";20;1;0;29;1
"2573";"0";5;0;0;46;0
"2575";"0";0;0;0;42;1
"2576";"0";0;0;0;46;0
"2579";"1";6;0;1;43,2;2
"2583";"0";3;2;0;41,4;0
"2584";"1";26;0;0;26,1;0
"2586";"0";25;0;0;47,6;0
"2587";"1";26;0;0;22,5;0
"2590";"0";24;0;2;40;0
"2591";"0";24;0;2;48;0
"2599";"0";2;0;0;36;1
"2603";"1";25;0;0;40;0
"2605";"0";0;0;0;35;0
"2606";"0";0;0;0;40;0
"2609";"0";34;0;1;36;0
"2610";"0";65;0;0;54,99;0
"2611";"0";34;0;2;43,2;0
"2613";"0";1;0;0;36;1
"2614";"0";4;0;0;70;0
"2617";"0";0;0;0;54,4;1
"2619";"0";0;1;1;77,3;0
"2620";"0";91;0;0;24,8;2
"2621";"1";123;0;1;62,5;0
"2625";"0";35;0;3;36;0
"2635";"0";4;0;0;78;1
"2636";"0";0;0;1;104;1
"2640";"0";51;0;0;60,3;2
"2647";"1";36;0;1;36;0
"2648";"0";36;0;2;36;0
"2652";"0";36;0;2;36,75;0
"2661";"0";17;0;1;48;0
"2664";"0";17;0;1;48;0
"2669";"1";10;0;0;63,92;0
"2674";"0";0;1;1;108;0
"2676";"0";0;0;1;48;0
"2677";"0";11;0;2;88;1
"2684";"0";164;0;0;61,2;0
"2685";"0";50;0;0;55,04;0
"2689";"0";36;1;2;73,2;0
"2690";"0";0;0;0;79;0
"2692";"1";40;0;0;40;0
"2693";"0";32;0;4;40,5;0
"2695";"1";56;0;0;53;1
"2696";"0";60;0;0;53;1
"2701";"0";60;0;0;53;1
"2702";"0";61;0;3;48;0
"2703";"0";40;0;2;36;0
"2704";"0";56;0;0;53;1
"2706";"0";32;0;4;43,2;0
"2708";"0";60;0;0;59;1
"2712";"0";32;0;3;36;0
"2714";"0";49;0;0;68;2
"2716";"0";33;0;3;36;0
"2717";"0";41;0;1;52,2;0
"2718";"0";33;0;2;40;0
"2723";"0";21;0;0;40;0
"2724";"1";33;0;1;36;0
"2726";"0";49;0;0;68;2
"2727";"0";2;0;0;78;1
"2728";"1";3;0;1;40;0
"2729";"0";33;0;1;40;0
"2732";"0";33;0;2;40;0
"2733";"0";82;0;0;77,1;1
"2734";"1";41;0;1;36;0
"2735";"1";41;0;1;52,2;0
"2736";"1";41;0;1;43,2;0
"2744";"0";3;0;0;78;1
"2749";"1";38;0;0;63,47;2
"2755";"1";53;0;1;65,23;0
"2761";"1";27;0;0;39;0
"2765";"1";74;0;0;76;2
"2766";"1";42;0;0;34,51;0
"2769";"0";28;0;0;54;0
"2771";"1";134;0;0;61,2;1
"2772";"0";16;0;0;36;0
"2774";"0";105;0;0;69;0
"2777";"0";62;0;0;49;0
"2778";"0";105;0;1;71;0
"2779";"0";105;0;0;18,5;0
"2780";"0";12;0;0;69;0
"2781";"1";12;0;0;73;0
"2786";"0";45;0;1;86;2
"2787";"0";16;2;0;98;0
"2788";"0";50;0;0;77,6;1
"2789";"1";121;0;0;32,4;2
"2791";"0";36;0;0;64;0
"2792";"0";36;0;0;64;0
"2796";"0";39;0;0;36,45;1
"2798";"0";8;0;1;37;2
"2799";"1";73;0;1;29,16;1
"2806";"0";24;1;1;32;1
"2807";"0";78;0;0;32;0
"2810";"0";24;1;1;44;0
"2811";"0";15;2;2;56;0
"2819";"0";15;1;3;32;0
"2820";"0";40;0;2;67,5;2
"2823";"0";24;1;2;44;0
"2824";"0";14;0;1;26;0
"2829";"1";157;0;0;32,4;0
"2830";"1";17;0;0;25;0
"2833";"0";40;0;0;41,4;2
"2836";"0";17;0;0;46,4;2
"2837";"0";57;0;0;36;1
"2838";"0";17;0;0;46,4;0
"2849";"0";36;0;0;32,1;0
"2851";"1";26;2;0;98;1
"2853";"1";133;0;1;29,16;1
"2855";"1";93;0;0;32,4;2
"2860";"0";118;0;0;29,16;1
"2862";"0";21;0;0;61,2;2
"2866";"0";31;0;0;61,2;1
"2870";"0";48;0;0;33,3;0
"2871";"0";52;0;0;87,53;0
"2876";"1";81;0;0;32,4;2
"2878";"0";23;0;0;41,4;0
"2879";"1";88;0;0;47,6;0
"2880";"1";44;0;0;84;0
"2882";"1";34;0;1;58;2
"2885";"0";130;0;1;35,7;0
"2890";"1";54;1;1;39,1;1
"2891";"0";66;0;3;64;0
"2892";"0";26;0;2;26;0
"2893";"0";66;0;1;86,4;0
"2894";"0";66;0;0;52;0
"2899";"0";59;0;2;68,45;2
"2900";"1";23;0;0;58;1
"2901";"1";24;0;0;78;1
"2902";"1";149;0;0;68;0
"2905";"1";54;0;0;36,45;2
"2908";"0";45;0;0;68;0
"2911";"0";113;0;1;55,92;1
"2913";"0";45;0;0;68;0
"2914";"0";33;0;0;109;2
"2917";"1";81;0;0;41,4;2
"2927";"0";192;0;2;32,4;2
"2930";"0";66;0;0;50,93;0
"2932";"0";56;0;0;58,7;1
"2933";"0";66;0;0;56,7;0
"2940";"0";50;0;1;25;0
"2941";"0";44;0;0;29;0
"2943";"1";125;0;0;46,16;2
"2945";"0";49;0;0;45,33;0
"2948";"0";60;0;1;56,7;2
"2950";"0";86;0;1;56,4;0
"2951";"1";93;0;0;80;0
"2953";"0";88;0;0;40,5;0
"2955";"1";118;0;0;50,33;2
"2957";"1";216;0;0;40,29;1
"2961";"0";48;0;0;48;0
"2962";"1";113;0;1;32,4;1
"2963";"1";113;0;0;32,4;1
"2964";"0";126;0;0;58,52;0
"2965";"0";67;0;0;58,5;0
"2966";"1";209;0;0;54;1
"2967";"0";49;0;0;46,27;1
"2968";"1";94;0;0;31,88;2
"2970";"1";39;0;0;50,77;2
"2972";"1";94;2;0;38,81;1
"2975";"1";57;0;0;54,68;1
"2981";"0";131;0;0;65,57;1
"2982";"1";131;0;0;55;0
"2984";"0";131;0;0;64,14;1
"2986";"0";131;0;0;75,57;1
"2987";"0";131;0;1;81,29;1
"2989";"0";131;0;1;42,57;0
"2991";"0";131;0;1;72,14;1
"2992";"0";83;0;1;43,57;2
"2997";"0";111;0;1;38,29;1
"3000";"0";44;0;1;73,4;0
"3001";"0";99;0;0;37,67;1
"3002";"0";44;0;0;56;0
"3005";"0";44;0;0;27;0
"3006";"0";45;0;0;44;1
"3009";"0";155;1;0;47,6;3
"3011";"0";155;0;0;73,1;2
"3015";"0";127;2;0;94,36;1
"3022";"1";87;2;0;93,3;1
"3023";"1";110;0;0;35,64;0
"3028";"1";0;0;0;75;0
"3030";"0";55;0;0;26,1;3
"3040";"1";89;0;0;43,2;1
"3043";"0";129;0;0;71,88;0
"3044";"0";62;0;0;33,26;0
"3047";"1";27;0;0;75;1
"3051";"1";3;0;0;55;0
"3052";"1";49;0;0;48;2
"3056";"0";90;0;0;125,51;0
"3057";"1";105;2;0;106,92;0
"3064";"0";49;0;0;89,5;2
"3069";"0";76;1;0;204,33;1
"3070";"0";165;0;0;136,5;0
"3071";"0";165;0;0;136,5;0
"3073";"0";65;0;0;102,6;2
"3081";"1";54;0;0;107,75;2
"3085";"1";9;0;0;129,2;0
"3087";"0";53;2;0;221,2;0
"3088";"0";165;0;1;136,5;0
"3092";"0";165;0;5;84,5;0
"3096";"1";85;0;1;144;0
"3098";"0";52;0;1;332;1
"3099";"1";66;0;0;270;0
"3100";"0";86;0;3;73,35;1
"3102";"0";90;0;0;66,02;0
"3106";"0";69;0;0;154,98;2
"3107";"1";62;0;0;102,6;0
"3111";"1";66;0;0;93,6;1
"3114";"1";45;0;0;109;1
"3118";"0";69;1;0;199,73;3
"3119";"0";70;0;0;154,98;0
"3120";"0";92;0;0;59,18;2
"3121";"1";92;0;1;66,6;0
"3123";"0";118;2;0;116,1;1
"3124";"0";32;0;0;89;1
"3125";"0";105;0;0;73,46;2
"3129";"0";0;0;0;72;0
"3130";"0";78;0;0;72;0
"3131";"0";9;0;0;72;0
"3136";"1";3;0;0;72;0
"3137";"0";66;0;0;72;0
"3139";"0";89;0;0;72;0
"3141";"0";7;0;0;72;0
"3146";"0";69;0;0;72;0
"3147";"0";0;0;0;46,93;3
"3148";"0";5;0;0;36,45;1
"3150";"0";91;0;0;32,3;0
"3154";"0";8;0;0;68;0
"3164";"0";1;0;0;47,6;1
"3166";"0";0;0;0;48;2
"3170";"0";65;0;0;48;0
"3171";"0";305;0;1;48;1
"3178";"0";76;0;0;33,3;0
"3179";"0";6;0;0;50,4;1
"3180";"0";0;0;0;50,4;0
"3183";"0";61;0;0;39;1
"3184";"0";0;0;0;56;1
"3185";"0";6;0;0;36,45;0
"3189";"0";16;0;0;25,11;1
"3192";"0";76;0;0;41,4;0
"3194";"0";46;0;0;25,92;1
"3196";"0";1;0;0;22,11;0
"3200";"1";14;0;0;39;2
"3203";"0";75;0;0;44,8;1
"3205";"0";4;0;0;57,6;0
"3206";"1";4;0;0;59,4;1
"3209";"0";29;0;0;44,8;1
"3210";"0";26;0;0;39;0
"3212";"0";2;0;0;44,8;1
"3213";"0";0;0;0;44,8;1
"3215";"0";10;0;0;66,98;0
"3218";"0";21;0;0;44,8;2
"3220";"1";183;0;0;96;1
"3221";"0";0;0;0;59,4;1
"3223";"0";1;0;0;36,86;1
"3225";"0";1;0;0;38;0
"3231";"0";9;0;0;48;1
"3233";"0";7;1;0;32,4;3
"3238";"0";8;0;0;52,8;2
"3243";"0";1;0;0;27;0
"3246";"0";0;0;1;27,9;1
"3252";"0";6;0;0;55;0
"3257";"0";0;0;0;54,67;1
"3260";"0";1;0;0;38,88;1
"3261";"1";2;0;0;53;1
"3262";"0";0;1;0;36,25;1
"3263";"0";1;1;1;69,67;2
"3266";"0";2;0;0;56,57;2
"3271";"0";1;0;0;73,33;0
"3277";"0";51;0;0;73,33;0
"3278";"0";25;0;0;73,33;0
"3279";"0";10;1;0;118;0
"3280";"0";159;0;0;73,33;0
"3282";"0";169;0;0;73,33;0
"3283";"0";6;0;0;73,33;0
"3284";"1";152;0;0;73,33;0
"3288";"0";185;0;1;59,4;0
"3289";"0";154;0;0;28,1;2
"3291";"0";0;0;0;70,2;1
"3295";"1";259;0;0;39;0
"3302";"1";259;0;0;53,44;1
"3307";"1";259;0;0;52;1
"3308";"1";259;0;0;26,1;0
"3310";"1";259;0;0;61,2;0
"3314";"1";259;0;0;35,1;0
"3315";"1";259;0;0;30;0
"3320";"1";259;0;0;46,8;0
"3321";"1";259;0;0;40,32;0
"3322";"1";259;0;0;49,95;1
"3325";"1";259;0;0;70;0
"3326";"1";259;0;1;94,5;0
"3327";"1";259;0;1;55;0
"3328";"1";259;0;0;50;0
"3329";"1";259;0;0;48;1
"3332";"1";195;0;0;70;0
"3335";"1";187;0;0;70;0
"3336";"1";275;0;0;68;0
"3337";"1";275;0;0;50;0
"3338";"1";275;0;0;70;0
"3348";"1";181;0;0;68;0
"3356";"1";209;0;0;70;0
"3358";"1";173;0;0;70;0
"3360";"1";137;0;1;55;0
"3363";"1";222;0;0;50;0
"3365";"1";222;0;0;70;0
"3368";"1";222;0;1;94,5;0
"3371";"1";207;0;0;50;0
"3374";"1";207;0;0;31,88;3
"3375";"1";207;0;0;78;0
"3377";"1";128;1;0;107;0
"3378";"1";268;0;0;58;0
"3380";"1";289;0;0;68;1
"3381";"1";140;0;0;23,7;1
"3387";"1";231;0;0;55;2
"3389";"1";136;0;0;46,4;1
"3394";"1";265;1;1;61,5;2
"3398";"1";265;0;0;26,1;1
"3401";"1";265;0;0;50,4;2
"3404";"1";265;0;0;26,1;0
"3406";"1";265;0;0;33,3;0
"3407";"1";265;0;0;56,4;1
"3408";"1";265;0;0;98;0
"3409";"1";93;0;0;68;2
"3413";"1";237;0;0;54,4;1
"3414";"1";152;0;0;48;2
"3416";"1";57;0;0;80;0
"3424";"1";234;0;0;80;1
"3425";"1";270;1;0;63;1
"3429";"1";256;0;0;63,9;1
"3430";"0";1;0;0;56;2
"3431";"0";2;1;0;68,8;0
"3432";"1";150;1;1;151;0
"3436";"0";280;0;0;36,96;2
"3438";"1";166;0;0;24,5;1
"3439";"1";166;0;0;22,5;1
"3441";"1";166;2;0;76;0
"3443";"1";166;2;1;93;0
"3447";"1";166;2;0;80,44;0
"3451";"1";166;0;0;78;2
"3453";"1";166;0;0;70;0
"3456";"1";244;0;0;70;0
"3458";"1";244;0;0;78;2
"3459";"1";203;0;0;70;0
"3460";"1";212;0;0;70;0
"3464";"0";89;0;1;25,11;2
"3466";"1";3;0;0;36,45;0
"3473";"1";174;0;0;48;2
"3476";"0";114;0;0;64;0
"3482";"1";252;0;0;64;0
"3483";"1";183;0;0;64;0
"3484";"1";277;0;0;64;0
"3486";"1";152;0;0;48;1
"3490";"0";0;0;0;64;0
"3491";"1";167;0;0;64;0
"3496";"1";214;0;0;39;0
"3498";"1";214;0;0;48;3
"3499";"1";214;0;0;31,59;0
"3506";"1";214;0;0;48;0
"3510";"1";214;0;0;48;0
"3516";"1";114;0;0;81;0
"3518";"1";235;0;0;65;0
"3520";"1";235;0;0;50;0
"3524";"0";0;0;0;52;0
"3525";"1";158;0;0;52;0
"3527";"1";244;0;0;52;0
"3530";"1";244;0;0;43;1
"3531";"1";244;0;0;75;1
"3533";"1";244;0;0;48;0
"3535";"1";246;0;0;48;1
"3536";"1";246;0;0;39;2
"3537";"1";246;0;0;68;0
"3539";"1";246;0;0;39;1
"3544";"1";260;0;0;81;0
"3548";"1";267;0;0;81;0
"3549";"1";267;0;0;39;2
"3550";"1";267;0;0;48;0
"3554";"1";267;0;0;68,4;0
"3556";"1";274;0;0;26;0
"3562";"1";152;0;0;41,4;2
"3565";"1";207;0;0;59;0
"3567";"1";207;0;0;40,8;0
"3569";"1";207;0;0;63;0
"3570";"0";0;0;0;58;0
"3571";"1";134;0;0;58;0
"3574";"0";20;0;0;25;0
"3580";"0";112;0;0;43;0
"3582";"0";181;0;0;40;0
"3583";"0";126;2;0;93;0
"3585";"0";135;0;0;48;1
"3588";"1";197;0;0;25;0
"3589";"0";134;0;0;25;0
"3590";"1";279;0;1;34,2;0
"3593";"1";279;0;2;56;1
"3594";"1";279;0;0;40,5;1
"3596";"1";279;0;0;27,81;0
"3599";"1";279;0;0;59,4;0
"3600";"1";279;0;0;43;1
"3601";"1";279;0;0;68;1
"3604";"1";279;0;0;45;0
"3605";"1";279;0;2;56;1
"3611";"1";279;0;1;42,45;1
"3613";"0";127;0;1;60,74;1
"3615";"0";149;0;0;40;0
"3618";"1";239;0;1;80;0
"3629";"0";145;2;0;93;0
"3631";"0";152;0;0;38;0
"3634";"0";128;0;0;33,3;0
"3635";"0";147;0;0;61,2;1
"3636";"0";121;0;0;30;0
"3638";"0";20;0;0;53;0
"3641";"0";230;1;0;20;0
"3645";"0";186;0;0;25;0
"3648";"0";128;0;0;59,4;3
"3651";"0";149;0;0;60;0
"3653";"0";127;0;0;25,65;0
"3655";"0";151;0;0;37,54;1
"3657";"1";164;0;0;43,33;2
"3659";"0";143;0;0;37,8;0
"3662";"0";130;0;1;37,54;0
"3664";"0";130;0;0;43,33;2
"3666";"0";123;0;0;80;1
"3669";"0";143;0;0;68;0
"3671";"0";159;0;0;60;2
"3672";"0";84;0;0;67,4;0
"3674";"0";6;0;0;29;0
"3678";"0";185;1;0;106,4;0
"3680";"0";143;1;2;105;0
"3681";"0";143;0;0;70,91;0
"3683";"0";118;0;0;40,11;1
"3685";"0";2;0;1;60;0
"3689";"0";162;0;0;55,63;1
"3692";"0";189;0;0;96,8;0
"3693";"0";155;0;0;37;0
"3696";"0";59;0;0;42,69;1
"3698";"0";188;0;0;48;0
"3700";"0";0;0;0;70,4;2
"3703";"0";151;0;0;70,4;2
"3704";"0";134;0;0;110,2;1
"3705";"0";134;0;0;83,4;1
"3706";"0";158;0;0;52,68;0
"3709";"0";151;0;1;42,67;0
"3710";"0";237;0;0;87,75;2
"3716";"0";237;0;0;85;1
"3717";"0";5;0;0;73;2
"3720";"0";0;0;0;84;0
"3722";"0";16;0;0;56;2
"3723";"0";129;0;0;84;0
"3724";"0";0;0;0;84;0
"3728";"0";188;0;0;77,4;1
"3732";"0";93;0;0;84;0
"3735";"0";172;0;0;84;0
"3739";"0";3;0;1;113,4;0
"3740";"0";17;1;0;91;0
"3745";"0";131;2;0;95;1
"3747";"0";17;0;0;84;0
"3750";"0";6;0;0;84;0
"3751";"0";133;0;0;92;0
"3753";"0";29;0;0;84;0
"3754";"0";133;0;0;21;0
"3757";"0";241;0;0;84;0
"3758";"0";86;0;1;81;0
"3761";"0";90;0;1;42;0
"3765";"0";48;0;0;84;0
"3766";"0";22;0;0;84;0
"3768";"0";157;0;0;84;0
"3771";"0";50;0;0;56;2
"3772";"0";97;0;0;84;0
"3779";"0";40;0;1;42;0
"3781";"0";42;0;0;84;0
"3784";"0";190;0;0;84;0
"3786";"0";151;0;0;84;0
"3791";"0";68;0;0;84;0
"3792";"0";0;0;0;84;0
"3793";"0";65;0;0;84;0
"3794";"0";44;0;0;84;0
"3795";"0";27;0;0;84;0
"3796";"0";106;0;0;70,8;1
"3801";"0";70;0;0;84;0
"3805";"0";25;0;0;84;0
"3806";"0";51;0;0;49,22;0
"3810";"0";54;0;0;84;0
"3816";"0";38;0;0;63;0
"3817";"0";67;0;0;84;0
"3826";"0";11;0;0;45,36;1
"3827";"0";9;0;0;51,36;1
"3828";"0";1;0;0;50,4;2
"3833";"0";49;0;0;47,97;0
"3838";"1";209;0;0;50,63;1
"3840";"0";33;0;0;105;2
"3843";"0";42;0;0;90;1
"3844";"0";42;0;0;96;0
"3845";"0";42;0;0;36;0
"3847";"0";50;0;2;50,67;0
"3848";"0";7;0;0;45,6;2
"3849";"0";26;0;1;69,33;2
"3852";"1";256;0;0;43;0
"3857";"0";26;0;1;48;1
"3858";"0";43;0;1;48;0
"3859";"0";42;0;0;40;0
"3861";"0";42;1;0;80,16;2
"3863";"0";46;0;0;52;2
"3864";"0";153;0;0;58;0
"3867";"0";48;0;0;73;0
"3868";"1";171;0;0;58;0
"3874";"1";243;0;0;58;0
"3877";"0";73;1;0;65,5;0
"3881";"0";142;2;0;105,22;1
"3884";"0";296;0;1;42;0
"3886";"0";71;0;4;66;0
"3887";"0";13;0;1;60;0
"3888";"0";40;0;2;101;0
"3890";"1";239;1;2;83,5;0
"3893";"0";13;0;1;66;0
"3894";"0";26;0;0;53,94;0
"3895";"0";26;0;1;66;0
"3897";"0";72;1;2;66;1
"3899";"0";56;2;0;110,71;0
"3900";"0";35;0;0;51,69;2
"3903";"0";47;0;1;66;0
"3904";"0";20;0;1;66;0
"3910";"0";78;0;1;72;0
"3913";"0";152;0;1;66;0
"3918";"0";72;0;2;72;0
"3920";"0";254;0;1;66;0
"3926";"0";48;0;0;66;0
"3927";"1";245;0;1;101;0
"3928";"1";245;0;2;68;0
"3931";"1";245;0;1;66;0
"3933";"1";245;0;2;60;0
"3937";"1";245;0;0;66;0
"3939";"1";245;0;2;60;0
"3941";"1";245;0;0;67,5;0
"3942";"1";245;0;1;66;0
"3944";"0";32;0;2;60;0
"3946";"0";49;0;0;66;0
"3947";"0";67;0;2;66;0
"3955";"0";55;2;0;106,8;0
"3962";"0";47;0;1;41,4;0
"3965";"0";29;0;0;52,2;1
"3966";"0";39;1;0;113;0
"3969";"0";53;2;0;112,71;0
"3971";"1";244;0;0;95;0
"3972";"1";244;0;0;58;0
"3975";"1";244;0;0;74,75;2
"3977";"1";244;2;0;113;0
"3980";"1";244;0;1;54,5;0
"3982";"1";244;0;0;85;0
"3984";"0";25;0;1;54,5;0
"3985";"0";38;0;1;54,5;0
"3993";"0";56;0;1;54,5;0
"3997";"0";14;0;0;85;0
"3999";"0";39;0;1;54,5;0
"4000";"0";46;0;1;54,5;0
"4005";"0";0;0;0;85;0
"4006";"0";16;0;1;54,5;0
"4007";"0";25;0;1;42,5;1
"4008";"0";1;0;0;85;0
"4014";"0";44;0;0;85;0
"4016";"0";53;0;0;66,67;2
"4019";"0";31;0;0;72;0
"4020";"0";3;0;0;72;0
"4023";"0";44;0;0;72;0
"4029";"0";22;0;0;72;0
"4031";"0";58;0;0;88;1
"4033";"0";209;0;0;58;1
"4036";"0";24;0;0;58;1
"4038";"0";128;0;0;64;0
"4041";"0";49;0;0;64;0
"4042";"0";67;0;0;64;0
"4045";"0";143;0;0;64;0
"4049";"0";0;0;0;85;0
"4050";"0";35;0;0;64;0
"4053";"1";218;0;0;64;0
"4055";"0";123;0;0;56;0
"4058";"0";0;0;0;45;0
"4059";"0";158;0;0;71;0
"4060";"0";79;0;0;65;0
"4061";"0";77;0;0;65;0
"4063";"0";79;2;0;118;0
"4064";"0";79;0;0;58;1
"4066";"0";91;0;0;58;2
"4070";"0";182;0;0;63,5;0
"4073";"0";73;0;0;72;0
"4074";"0";155;0;0;72;0
"4076";"0";2;0;0;72;0
"4077";"0";110;0;0;72;0
"4081";"0";202;0;0;72;0
"4085";"0";311;0;0;86,3;2
"4086";"0";6;0;0;107;0
"4087";"0";155;0;0;72;0
"4089";"0";5;0;0;47,9;0
"4097";"0";88;0;0;74,45;0
"4108";"0";73;0;0;72,45;0
"4109";"0";3;0;0;90;1
"4110";"0";177;0;0;42;0
"4113";"0";160;0;0;76,05;0
"4116";"1";195;0;0;52,2;2
"4117";"0";159;0;0;67,05;0
"4119";"0";1;0;0;76,05;0
"4120";"0";46;0;0;76,05;0
"4122";"0";166;0;0;67,05;0
"4127";"0";51;1;0;120;0
"4132";"0";12;0;0;68;0
"4134";"0";143;0;0;67,05;0
"4136";"0";167;0;0;76,05;0
"4138";"0";67;0;0;67,05;0
"4141";"0";157;0;1;108;2
"4142";"0";78;0;0;76,05;0
"4145";"0";71;0;0;86;0
"4149";"0";33;0;0;86;0
"4152";"0";177;0;0;86;0
